Start date;End date;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Nov 10, 2023;Nov 11, 2023;1,411,836.50;802,074.25;34,819.00
Nov 11, 2023;Nov 12, 2023;1,194,688.75;797,967.25;35,218.75
Nov 12, 2023;Nov 13, 2023;1,131,865.00;904,821.25;31,679.25
Nov 13, 2023;Nov 14, 2023;1,411,451.75;818,823.75;27,172.50
Nov 14, 2023;Nov 15, 2023;1,441,876.75;509,323.00;44,950.75
Nov 15, 2023;Nov 16, 2023;1,440,701.25;846,478.75;37,169.00
Nov 16, 2023;Nov 17, 2023;1,457,530.00;983,826.50;37,535.25
Nov 17, 2023;Nov 18, 2023;1,429,458.75;1,136,860.50;31,971.50
Nov 18, 2023;Nov 19, 2023;1,225,278.00;790,164.25;15,242.75
Nov 19, 2023;Nov 20, 2023;1,161,763.00;301,541.75;60,888.50
Nov 20, 2023;Nov 21, 2023;1,388,488.00;895,870.25;34,527.00
Nov 21, 2023;Nov 22, 2023;1,449,863.75;1,173,906.25;24,321.00
Nov 22, 2023;Nov 23, 2023;1,466,125.50;1,055,959.00;28,223.50
Nov 23, 2023;Nov 24, 2023;1,484,012.25;447,897.25;39,179.50
Nov 24, 2023;Nov 25, 2023;1,461,894.50;481,142.75;31,079.50
Nov 25, 2023;Nov 26, 2023;1,274,791.75;690,248.75;39,849.25
Nov 26, 2023;Nov 27, 2023;1,184,614.50;930,905.00;22,412.75
Nov 27, 2023;Nov 28, 2023;1,474,431.75;1,035,782.00;24,694.50
Nov 28, 2023;Nov 29, 2023;1,538,164.00;1,132,102.00;34,782.00
Nov 29, 2023;Nov 30, 2023;1,544,118.00;1,065,491.75;39,920.25
Nov 30, 2023;Dec 1, 2023;1,524,895.75;1,445,027.75;35,847.75
Dec 1, 2023;Dec 2, 2023;1,506,035.50;1,409,901.50;36,360.00
Dec 2, 2023;Dec 3, 2023;1,315,155.50;1,221,663.75;26,043.00
Dec 3, 2023;Dec 4, 2023;1,251,967.00;1,014,879.75;34,987.75
Dec 4, 2023;Dec 5, 2023;1,542,724.50;1,059,019.75;38,222.25
Dec 5, 2023;Dec 6, 2023;1,565,434.00;1,019,195.25;41,047.50
Dec 6, 2023;Dec 7, 2023;1,544,443.00;1,306,867.75;37,212.25
Dec 7, 2023;Dec 8, 2023;1,512,860.25;1,321,903.75;40,367.00
Dec 8, 2023;Dec 9, 2023;1,491,088.25;1,090,017.25;31,248.00
Dec 9, 2023;Dec 10, 2023;1,263,981.75;587,898.75;17,732.00
Dec 10, 2023;Dec 11, 2023;1,192,777.75;321,024.50;53,869.00
Dec 11, 2023;Dec 12, 2023;1,424,807.25;730,788.50;30,924.25
Dec 12, 2023;Dec 13, 2023;1,443,863.50;1,150,901.75;38,802.50
Dec 13, 2023;Dec 14, 2023;1,467,777.25;1,011,590.25;38,364.50
Dec 14, 2023;Dec 15, 2023;1,435,248.00;1,273,604.75;31,326.50
Dec 15, 2023;Dec 16, 2023;1,411,536.00;1,055,045.25;26,044.50
Dec 16, 2023;Dec 17, 2023;1,255,107.00;548,500.25;48,681.25
Dec 17, 2023;Dec 18, 2023;1,191,903.75;440,496.50;54,407.00
Dec 18, 2023;Dec 19, 2023;1,447,024.75;646,574.25;32,458.25
Dec 19, 2023;Dec 20, 2023;1,459,615.75;714,091.75;34,590.75
Dec 20, 2023;Dec 21, 2023;1,415,539.75;483,636.50;40,923.75
Dec 21, 2023;Dec 22, 2023;1,385,691.50;240,910.75;43,750.75
Dec 22, 2023;Dec 23, 2023;1,338,532.75;217,545.50;61,421.25
Dec 23, 2023;Dec 24, 2023;1,200,488.50;392,577.75;46,568.75
Dec 24, 2023;Dec 25, 2023;1,094,547.50;107,949.25;62,847.25
Dec 25, 2023;Dec 26, 2023;1,059,197.00;185,373.25;44,804.00
Dec 26, 2023;Dec 27, 2023;1,077,192.25;148,005.75;50,188.00
Dec 27, 2023;Dec 28, 2023;1,157,062.50;602,384.25;19,918.00
Dec 28, 2023;Dec 29, 2023;1,204,966.25;153,055.25;53,087.25
Dec 29, 2023;Dec 30, 2023;1,186,491.50;90,606.75;57,039.25
Dec 30, 2023;Dec 31, 2023;1,104,329.75;287,845.25;44,258.50
Dec 31, 2023;Jan 1, 2024;1,051,890.00;250,027.00;50,454.00
Jan 1, 2024;Jan 2, 2024;1,021,080.00;207,263.75;55,699.50
Jan 2, 2024;Jan 3, 2024;1,271,127.25;461,204.25;31,675.25
Jan 3, 2024;Jan 4, 2024;1,354,050.50;326,055.00;45,828.25
Jan 4, 2024;Jan 5, 2024;1,381,903.50;768,901.25;36,030.00
Jan 5, 2024;Jan 6, 2024;1,366,758.25;778,540.25;21,902.00
Jan 6, 2024;Jan 7, 2024;1,248,272.00;842,185.00;17,748.75
Jan 7, 2024;Jan 8, 2024;1,229,167.50;793,260.00;35,097.25
Jan 8, 2024;Jan 9, 2024;1,500,717.75;944,888.50;34,509.50
Jan 9, 2024;Jan 10, 2024;1,535,753.00;1,183,141.25;31,898.75
Jan 10, 2024;Jan 11, 2024;1,537,874.00;1,311,698.75;33,113.00
Jan 11, 2024;Jan 12, 2024;1,553,537.50;1,346,179.50;32,644.00
Jan 12, 2024;Jan 13, 2024;1,537,871.75;1,288,007.00;32,496.25
Jan 13, 2024;Jan 14, 2024;1,386,131.25;754,387.75;12,501.75
Jan 14, 2024;Jan 15, 2024;1,303,766.50;589,394.50;33,316.00
Jan 15, 2024;Jan 16, 2024;1,570,357.00;850,731.00;38,456.25
Jan 16, 2024;Jan 17, 2024;1,555,490.50;1,104,432.75;33,932.25
Jan 17, 2024;Jan 18, 2024;1,594,771.50;1,231,379.75;40,926.75
Jan 18, 2024;Jan 19, 2024;1,565,016.25;1,281,050.25;31,384.75
Jan 19, 2024;Jan 20, 2024;1,589,958.50;832,732.50;34,293.75
Jan 20, 2024;Jan 21, 2024;1,390,531.75;601,634.50;33,965.50
Jan 21, 2024;Jan 22, 2024;1,317,760.25;378,658.75;30,175.25
Jan 22, 2024;Jan 23, 2024;1,538,080.75;450,495.25;48,593.75
Jan 23, 2024;Jan 24, 2024;1,540,014.50;489,814.50;48,667.25
Jan 24, 2024;Jan 25, 2024;1,504,781.00;347,550.25;56,056.50
